channel_id,name,url,subscribers,country,videos,views,status,reject_reason,description
UCqbDEoSJ5m513afSMmPs_0w,Centro de Innovación de Despachos Profesionales,https://www.youtube.com/@innovaciondespachos,544000,ES,1142,19974350,accepted,,Videoblog sobre Procesos y Tecnología para Despachos Profesionales presentado por José Pedro Martín Escolar.   El Centro de Innovación de Despachos Profesionale
UCnk_glQuwKcJNCXlH5PFh3w,Zach Costello,https://www.youtube.com/@zachcostelloshow,326000,US,981,123721147,accepted,,🇺🇸 One Nation ✝︎ Under God  Subscribe and Follow Me Here👇🏼 
UCQXS1j_UgV29Wm5k3lZYYUQ,Mid-Michigan now on FOX66 & NBC25,https://www.youtube.com/@midmichigannow,75300,US,14168,54527354,accepted,,"Welcome to the YouTube home of Mid-Michigan NOW (NBC25/FOX66). We're your source for local news, weather forecasts, traffic updates, and more for Flint, Saginaw"
UCW3MXBusdOjV4cZIlo36vPA,UpskillAI,https://www.youtube.com/@upskillai-io,10700,IN,178,1302011,accepted,,"Welcome to UpskillAI Hindi, the YouTube extension of UpskillAI.io! Our mission is to make AI tech easy and accessible for everyone. This is our Hindi channel an"
UCIW9cGgoRuGJnky3K3tbzNg,Báo Thanh Niên,https://www.youtube.com/@thanhnientvnews,6330000,VN,81098,6482486161,rejected,subscriber_out_of_range,Đăng kí theo dõi kênh để xem những tin tức mới nhất:   https://metub.net/BaoThanhNien  Tin tức báo Thanh Niên - Đọc tin mới online - tin nhanh - tin 24h - thời 
UCuLoPqhN62lkvWA-JuFJlfg,Vedantu Upskill Academy,https://www.youtube.com/@vedantuupskillacademy,86700,IN,315,7008268,accepted,,"Welcome to Vedantu Upskill Academy — Where Learning Meets Earning!  🔧 We Make Skills, 💰 Skills Make Money.  This is your one-stop destination to power up your c"
UCqpzYxlrZwpj_a4C0r_kcTQ,Addison Hildebrandt,https://www.youtube.com/@addisonhildebrandt,85,US,156,42873,rejected,subscriber_out_of_range,AI for business owners⚡ Consulting + free tools💡Start using AI today→ ai-ed.app 
UC04prnD3iCS6DqM2XEncDxA,The Automation Guy,https://www.youtube.com/@automateguy,377,US,122,14263,rejected,subscriber_out_of_range,"Welcome to my personal channel! I’m Wilton Rogers III, Founder and CEO of Scale Through Automation and former Founder and CEO of Simply Automate AI, Inc. Here, "
UCE3bMlqrSTsF4_dmyiqy6pw,Jerome W. Dewald,https://www.youtube.com/@jerome.w.dewald,125,US,4752,17415,rejected,subscriber_out_of_range,
UCnBpOjUQS1DRvK1cIr7gugg,TECHTALK-AI,https://www.youtube.com/@techtalk-2025,181,US,98,28905,rejected,subscriber_out_of_range,Welcome to AI podcast – your daily source for the latest in Artificial Intelligence.  From groundbreaking research and AI tool releases to major tech updates fr
UCKS7Nuqg9i2E5l5cZbEmCFA,Startup Age,https://www.youtube.com/@startupage,5060,IN,213,9110503,accepted,,"Your Unbiased, Verified & Trusted go to source for Finance, Tech, Stories & Startup updates.   Subscribe to be the part of 1%.  Enquiries: agestartup@gmail.com "
UCzKrbuKFJHMDhLDtwg32_Vg,OfferBull,https://www.youtube.com/@offerbull,26,,282,624060,rejected,subscriber_out_of_range,"Search for ""OfferBull"" the  AI interview co-pilot on the App Store and download it. https://www.offerbull.net "
UCQbUlYFhjEkt8CnbwDhpcow,Career Talk,https://www.youtube.com/@careertalk,174000,IN,920,24915679,accepted,,Anand Vaishampayan is an IT Professional with more than 20 years of experience. He is a Toastmaster and winner of several public speaking club level contests. H
UCcJ6GA3g_PLzVfhehDK1F-g,M News Channel,https://www.youtube.com/@dairymnewschannel,16,MY,37,7400,rejected,subscriber_out_of_range,
UCJSyLh29K_9YAGJHqVQiZ_w,N.R.K,https://www.youtube.com/@n.r.k56,151,IN,60,170599,rejected,subscriber_out_of_range,எதோ நமக்கு தெரிஞ்சது.
UCDYyEQRv11o4faCSU5NGO4A,AI Tool Watcher,https://www.youtube.com/@aitoolwatcher,52,US,24,942,rejected,subscriber_out_of_range,"AI Tool Watcher keeps an eye on the wild world of AI tools so you don’t have to doom-scroll through 47 launch posts, 12 “game-changing” demos, and one guy claim"
UCjwLHhFfsVRdeuCk2cZBuGg,Tech Trends 2026,https://www.youtube.com/@techtrends2026-d5m,0,US,12,265,rejected,subscriber_out_of_range,"🚀 Welcome to Tech Trends 2026! Discover the latest in Artificial Intelligence, ChatGPT, Machine Learning, online earning ideas, productivity hacks, and future t"
UCIRPVjTGEFLlzFvQZjEVzvQ,AI VIDEO KING 07 ,https://www.youtube.com/@aivideoking_07,1130,,239,501591,accepted,,JAI SHREE RAM 🙏🏻🙏🏻  follow instgram account      👇👇👇👇👇👇👇👇👇👇  https://www.instagram.com/ai_video_king_07?igsh=NTdnNzQxcWl2N3h2 
UCRJsPPkbb0ijq1lIfc4Rtkw,AI Tools Pules,https://www.youtube.com/@aitoolpules,3,US,5,216,rejected,subscriber_out_of_range,"🚀 Welcome to AI Tools Pules – Your Ultimate Hub for AI Innovation!  Discover the latest and most powerful AI tools designed to boost productivity, automate task"
UCbeOyqSQT-v-wlLfTGsUlMQ,Osato Tech & AI,https://www.youtube.com/@osatotechai,5470,US,257,86435,accepted,,Tech & AI Reviewer📱+ Money & Deal Hunter. I Help YOU UPgrade YOUR Tech Setup. Unbiased reviews & best gadget links... Shop my picks + grab my guides 👇  What you
UC8BmrRtDidyu6w6GGriB51w,Technical Bilal Jahangir ,https://www.youtube.com/@technicalbilaljahangir,255000,PK,582,13272265,accepted,,Target 500k Subscribers ❤  Hello Everyone Mera Name Bilal jahangir hai Aur Mere Channel ka Name Technical Bilal Jahangir.   ●YOUTUBE TIPS  ●YOUTUBE AUTOMATION  
UC0U5NIWsWyQJjZY1i7HHISA,InBuilderMode,https://www.youtube.com/@inbuildermode,3,US,15,3592,rejected,subscriber_out_of_range,"For builders, founders, and operators using AI to ship faster.  Daily clips on the tools, workflows, and tactics that actually work — pulled from the best AI po"
UCnARfZ_wnjI7VKPyasjJDlg,AI뉴스,https://www.youtube.com/@에이아이뉴스,46400,KR,280,38483587,accepted,,모든 권력은 국민으로부터 나온다 자발적 후원 카카오뱅크 7979-09-77971 정xx  needmee@naver.com  
UC1nagfUlQ4_ZmOVkGhWcw1g,NO SIGNAL,https://www.youtube.com/@28allday,5730,GB,1879,1689345,accepted,,"Welcome to the channel! 🎥💻 I explore the intersection of Linux, creative workflows, and post-production technology — from running DaVinci Resolve on different d"
UCmRbHAgG2k2vDUvb3xsEunQ,CNBC-TV18,https://www.youtube.com/@cnbc-tv18,4870000,IN,246722,2387067780,rejected,subscriber_out_of_range,"About CNBC-TV18: India's leading business news channel, CNBC-TV18 offers the most comprehensive coverage of businesses, the economy and the financial markets. C"
UCXWCvzcJ4O8lNG_GBTPS6mQ,Nathan Pearson,https://www.youtube.com/@imnathanpearson,3050,US,67,104681,accepted,,Helping people learn how to use HighLevel to earn income online. No hype—just showing the hard work it takes. We are all in this together!  Sign up for a 30 day
UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,https://www.youtube.com/@vicenews,9290000,US,6895,3474600250,rejected,subscriber_out_of_range,VICE News presents Shane Smith Has Questions Season 2.  Shane Smith Has Questions is the bold investigative podcast from VICE News founder Shane Smith that expl
UC8pVjTpnoBUsqWPkBTDVhGQ,DepositsBack,https://www.youtube.com/@depositsback1,2,,23,2170,rejected,subscriber_out_of_range,
UCHWpHQVWoeANNJijGVRjUrw,Next Tech 10,https://www.youtube.com/@nexttech10-r8k,484,US,597,425141,rejected,subscriber_out_of_range,To learn very easily subscribe this channel soon. thanks for visiting my channel. subscribe: https://bit.ly/4dKRG06 for business inquiries : freelancertantu@gma
UCH46q3KFXChXOMqHdI1Bwig,Nina Scott | Digital Income Systems,https://www.youtube.com/@ninascottyt,11100,US,57,317156,accepted,,Get 2 X FREE TRIAL TIME of GoHighLevel (30 instead 14 Days) 👉 https://bit.ly/nina-highlevel  Join Our Free Skool Community … and start building real online inco
UCGAoZdoYOvECvm-_g_bHcOw,Pankaj Vaishnav,https://www.youtube.com/@pankajvaishnav-b6i,41,,66,81119,rejected,subscriber_out_of_range,
UChWtJey46brNr7qHQpN6KLQ,The Wire,https://www.youtube.com/@thewirenews,5950000,IN,13877,1236240733,rejected,subscriber_out_of_range,"We are India's foremost independent news-site, carrying critical opinion, investigations and reportage. We rely on our community for funding. If you enjoy our v"
UCgyYdaHyF_fs7f6aL75DQpg,TheAITechGal,https://www.youtube.com/@theaitechgal,42,,14,11771,rejected,subscriber_out_of_range,Real woman breaking down AI news & tech daily 🤖
UCcX8p1-ZtJCcqhbyAD4MJkQ,Digital Solution,https://www.youtube.com/@digitalsolution2079,29900,AE,727,3458192,accepted,,"Digital Solution is a creative content hub by Rabin Paudel, built to simplify the digital world for Nepalis around the globe.  We create practical and relatable"
UC3Ia6xYRrdAlB0GRuXiGUTQ,AI Adda,https://www.youtube.com/@aiaddahq,4,IN,4,2015,rejected,subscriber_out_of_range,"Welcome to AI Adda 🚀  Your daily destination for Artificial Intelligence, ChatGPT, Google Gemini, AI Tools, AI Automation, AI News, Productivity Hacks, Online E"
UCdBCktaQ0jA0q_ij__HfcTw,😈DEVIL ARROW😈 ,https://www.youtube.com/@devilarauv8282,4400,IN,371,4166404,accepted,,Music and watsapp status tamil 
UCso6HIq5jGnA7SpV7pyavaw,tech tips 1111,https://www.youtube.com/@techtips1111,1310,IN,52,2401097,accepted,,हेलो दोस्तों स्वागत हैं मेरे youtube channel में    sponsership for business enquiries   contact :- officialjacks039@gmail.com     thanks for watching ❤️  my na
UC4eAXbm5XAD8ZoSPfNGe2yg,Andrew Shpanchuk | Web3 Builder,https://www.youtube.com/@andrewvnce,309,,114,119009,rejected,subscriber_out_of_range,Building in Web3 since 2019 Founder @cryptomatch_io ⛓️ Community builder | 10K+ members 📩 andrew@shpanchuk.co 
UCqT85KGhGZD-X3OsWTNKlFQ,Big_Daddy_AI,https://www.youtube.com/@big_daddy_ai,3,US,21,661,rejected,subscriber_out_of_range,"Everyone's selling you AI hype. Big Daddy brings receipts. Cold stats. Real workflows. Zero philosophy. n8n, Claude, Zapier — what actually works, what doesn't,"
UC8rR-i29Io48fD3bDd0paZw,Saumya Singh,https://www.youtube.com/@saumya1singh,199000,IN,364,11788924,accepted,,"Saumya Singh – The Engineer Who Codes, Creates, & Conquers! Influencing and educating over 800K+ people across internet.   🔹 Software Engineer | Influencer | Ed"
UCE2VvdXQBhON0OotC0k7GDQ,Sintra,https://www.youtube.com/@sintraai,213,,23,6331,rejected,subscriber_out_of_range,"your next employees, on AI. "
UCaFGDBmGK_jw66u3av2Ysjw,MacRumors,https://www.youtube.com/@macrumors,646000,US,1748,211744613,accepted,,"The most popular Apple News & Rumors site on the Internet.  Welcome to MacRumors, your ultimate destination for in-depth and insightful Mac reviews, where we go"
UCwCDkTTftouH9SRxK7Wi4tw,Rahul AI Studio ,https://www.youtube.com/@rahul_aistudio,309,IN,23,62554,rejected,subscriber_out_of_range,Welcome to Rahul AI Studio 🚀  Yaha aapko milega:  ✅ ChatGPT tutorials ✅ AI tools reviews ✅ Midjourney prompts ✅ AI video editing ✅ AI se online earning ✅ YouTub
UCai-lQiiWy0gfQ1F6T3badg,ALGORIMS INNOVATIONS PRIVATE LIMITED,https://www.youtube.com/@algorims,8,,2,30,rejected,subscriber_out_of_range,"Building the Future with AI, Cloud, and Data Engineering."
UCbJFjfgGXmVfTNWGoQbGNNg,AI Breaking News Channel,https://www.youtube.com/@aibreakingnews-a1i,207,GB,539,147070,rejected,subscriber_out_of_range,A Channel that generates AI Content for Up to Date News Topics  The wave of the future...AI Breaking News. 
UCcjEKnDYxIdtyGH2PHzk9rg,Creazy For Ai,https://www.youtube.com/@creazyforai,1230,IN,490,109887,accepted,,Support us  😊  Subscribe To Our Channel 🥰🥰
UCqDgg_vvXmaBEORzvhgiGJQ,Learn With Shahzad Ahmad Mirza,https://www.youtube.com/@askshahzadmirza,512000,PK,958,24889332,accepted,,"Shahzad is a web programmer, graphics designer, Internet marketer, and trainer. During his 2-decade-long period, he was able to train over 10K students to start"
UCrQUo5ZQXM0o3zQ7qJV2ZtA,Expedis AI,https://www.youtube.com/@expedisai,2,,13,352,rejected,subscriber_out_of_range,AI short content viral videos
UCTMRxtyHoE3LPcrl-kT4AQQ,Google Cloud,https://www.youtube.com/@googlecloud,348000,US,2207,91831763,accepted,,"Welcome to Google Cloud. Our goal is to help you build, operate and grow your business. Subscribe to stay up to date with the latest in cloud - whether your bus"
UCnpYIp4C_nlKl7yLtgIS2Ig,Ishant Raina,https://www.youtube.com/@ishantraina03,918,IN,98,901945,rejected,subscriber_out_of_range,"Hey There!  If you are Looking for a YouTube Channel full of Positive Vibes, you have just landed to it then - ✅ Dance 💃 ✅ Stocks Trading📊 (newly added) ✅ Tips "
UCu2Lso3FGO0sDN_KaUey7DA,Anthony Goto,https://www.youtube.com/@anthonygoto,766,,60,536611,rejected,subscriber_out_of_range,"I’m Anthony Goto. I’ve spent 20+ years in tech, including Uber and Netflix, and I make videos about engineering careers, interviews, storytelling, and what it a"
UC8p1vwvWtl6T73JiExfWs1g,CBS News,https://www.youtube.com/@cbsnews,7030000,US,151869,6555403385,rejected,subscriber_out_of_range,"CBS News is a trusted source for the latest in politics, U.S. and world news. The network is home to award-winning broadcasts CBS Mornings, CBS Evening News, 60"
UChFsqsoxmrelZ2C9uznALxw,PakCan News,https://www.youtube.com/@pakcannewz,13400,,1556,69785940,accepted,,"PakCan News is a digital news platform. We deliver national and international breaking news, political updates, global affairs, economy, and trending stories. O"
UCat88i6_rELqI_prwvjspRA,News18 Tamil Nadu,https://www.youtube.com/@news18tamilnadu,7600000,IN,341539,7576551667,rejected,subscriber_out_of_range, Download our News18 Mobile App - https://onelink.to/desc-youtube  SUBSCRIBE - http://bit.ly/News18TamilNaduVideos News18 Tamil Nadu 24/7 LIVE TV https://youtub
UCuzzKCUoqxGd-BTW0xc3pHg,Growth Scholars,https://www.youtube.com/@growthscholars,0,,8,1044,rejected,subscriber_out_of_range,"Welcome to the official YouTube channel of Growth Scholars!  We provide practical, career-focused training in Data Science with Gen AI, Data Analytics with Gen "
UCUjKbml1dM2oy2yeceeILJA,ИИ Представляет,https://www.youtube.com/@iirepresent,46400,,967,59782173,accepted,,Сайты из видео оставляю тут: @iirepresent  Ссылка: https://t.me/iirepresent
UC8DDLo5V9jmJjZ4dvxF2Sbw,Alyssa Christensen,https://www.youtube.com/@alyssa-christensen,5,US,7,557,rejected,subscriber_out_of_range,"**AI Safety & Beyond**   AI has a physical footprint. Most coverage ignores it. Uncovering the hidden infrastructure, surveillance implications, and real-world "
UCICk1RFsC2NpDSlvPR427VQ,Ray Fu,https://www.youtube.com/@raycfu,31300,US,167,3433497,accepted,,Follow to learn how to make money and run your business with tech and AI. Check out all of my free guides at raycfu.com!
UCtYq4dDrF2yIrkLKkAdsy6w,Dr. Alvaro Cintas,https://www.youtube.com/@dr_cintas,2650,US,59,126267,accepted,,"Learn to use AI tools the practical way. Tutorials on automations and workflows you can start using today.  I'm Dr. Alvaro Cintas, an AI professor with a PhD in"
UCYiqMF9pcy7HEbLGLLEAS5Q,DxerNews,https://www.youtube.com/@dxernews,4,IN,4,1084,rejected,subscriber_out_of_range,"DxerNews delivers daily AI and tech news in under 60 seconds — the biggest stories in artificial intelligence, explained fast and clearly.  No hype, no jargon. "
UCbskrcf8Mtkes437sdA3GcQ,Multiples AI (Tom Granot & Andy Katz),https://www.youtube.com/@withmultiplesai,260000,,92,1359566,accepted,,We're Tom Granot & Andy Katz from Multiples AI.  Welcome to our channel where we test and break down AI tools and interview the people driving real AI transform
UC7kWhiVjXnaqRsIyiliCneg,Fintech Fireside Asia,https://www.youtube.com/@fintechfiresideasia,6140,,297,420484,accepted,,Fintech Fireside Asia is a monthly show hosted by Fintech News Network's Vincent Fong where were sit down for an off the cuff conversation with the industry's b
UCxXr3E2YkqLXri2sDJ3v-5Q,Demystify with Ajay,https://www.youtube.com/@demystifywithajay,4590,IN,652,137367,accepted,," I am the proud founder of AP3 Solutions, leveraging over 15 years of groundbreaking experience in the realms of machine learning, deep learning, and computer v"
UCWstLaT61QUc-TvfxOjNpFw,Bernard Marr,https://www.youtube.com/@bernardmarr,2170000,GB,1436,29548514,rejected,subscriber_out_of_range,"Bernard Marr is a world-renowned futurist, influencer and thought leader in the fields of business and technology, with a passion for using technology for the g"
UCv8mwuldbA5yfES5VRiaQvQ,Neo Saas,https://www.youtube.com/@neosaas-e1g,0,US,4,15,rejected,subscriber_out_of_range,"Welcome to the future of business technology. This channel explores the latest AI tools, SaaS platforms, CRM software, automation systems, and business tech tre"
UCjc1vfduI7BhVMXBLJLDjmA,Brock Mesarich | AI for Non Techies,https://www.youtube.com/@brockmesarich,117000,US,507,8858848,accepted,,Helping Non-Techies Navigate the World of AI | sponsorships@brockmesarich.com
UC12Fzdw8LJvkKmKZuzXNdWQ,AIpulse,https://www.youtube.com/@aipulse-r1i,1,,2,114,rejected,subscriber_out_of_range,
UC59QtJKiNrQB3jezksARpsA,ActionCOACH Benefic Group,https://www.youtube.com/@actioncoachctx,478,US,1837,286234,rejected,subscriber_out_of_range,Welcome to ActionCOACH Benefic Group (Central Texas and South Miami) — the channel for growth-minded business owners ready to solve real problems and build a bu
UCAy6RDa3jHDutNnHf6HOXqA,SAMRUL HAQUE,https://www.youtube.com/@samrulhaque-h6k,28200,,398,3098521,accepted,,voice made by ai
UCEJlmD2cMx79RdIPFNhwO8g,Smart Wealth Academy,https://www.youtube.com/@smartwealthacademy,3840,GB,1513,209487,accepted,,"Welcome to Smart Wealth Academy, your go-to channel for mastering the art of building wealth and achieving financial success. Our mission is to empower you with"
UCBWakn_Sz9gHrQWbSMKBAmw,TeN SHAReS,https://www.youtube.com/@tenshares,5660,IN,2479,1434405,accepted,,"TeN SHAReS is dedicated to providing news and information about Indian and Global Stock Markets, Economic Developments and Corporate Announcements.   TeN SHAReS"
UCahaoqhz_Zeq3YrGdZUejTw,MIBI - Viện Đổi mới Doanh nghiệp MISA,https://www.youtube.com/@mibimisa,388,,232,681223,rejected,subscriber_out_of_range,"Kênh thông tin chính thức của Viện Đổi mới Doanh nghiệp MISA (MIBI) thuộc Công ty cổ phần MISA, chia sẻ tri thức về văn hóa doanh nghiệp và quản trị doanh nghiệ"
UC8-1jPPKFIb0KgCAib2EGKQ,The Live Tv,https://www.youtube.com/@thelivetvnews,8560000,IN,20622,4726068049,rejected,subscriber_out_of_range,"""चारों तरफ उठते शोर में, जब आवाज दबने लगे, सियासत के जोर में जब खबर छुपने लगे, तो आवाज नहीं जरूरत है नए आगाज की!"" देखते रहिए The Live Tv सच सबसे आगे  We are a Y"
UCJh2KabpumZEtSxMWCrOxEA,🎵 AI MEDIA COVER,https://www.youtube.com/@ai_mediacover,15,US,23,7891,rejected,subscriber_out_of_range,"🎵 AI MEDIA COVER – Musiqa yangi ovozda!  🎤 Eng sara Cover AI taronalar shu yerda!  🔥 Hit qo‘shiqlar, yangi talqinda!  🎶 Qalbingizga yetib boradigan musiqa!  🌟 C"
UCP-VGLfPNwianYhY-oqq5zg,The Index Podcast,https://www.youtube.com/@theindexpodcast,128000,US,425,1757383,accepted,,"Great conversations start here. The Index podcast takes you beyond the code, uncovering the founder stories, strategies, and insights driving the hottest AI, cr"
UCi93jjqapLZSOSbLnLCap0A,Maverick Maltin | AI & ChatGPT,https://www.youtube.com/@maverickgpt,17000,US,265,3108951,accepted,,"Tired of basic ChatGPT advice? This channel drops daily videos that actually help you save time, make money, and use AI like a weapon.  💥 Daily AI tutorials, to"
UCXPGAa8VV8Aers8hsfZVrjw,Roast Maamey,https://www.youtube.com/@roastmaamey,64800,IN,410,76725837,accepted,, Hello ! Ladies And Gentlemen 🎀 வணக்கம்🙏...   welcome to the world of ROAST MAAMEY!🔥   UNGA SIRIPUKU NANGA GUARANTEE😁...   Intha channela Poda Pora Videokal : L
UCvkkcac1HPMmx7PVhChAhpQ,vishalthakur01,https://www.youtube.com/@thakursarkar315,443,,11,455109,rejected,subscriber_out_of_range,आपको हमारी वीडियो अच्छी लगे तो लाइक और चैनल को सबक्रेब करे 👍🤝🙏🫂🥺
UCp1aUjGua-M7WAGOhhDdHEg,Krishna Bhola,https://www.youtube.com/@krishnabhola-11,27,IN,27,15583,rejected,subscriber_out_of_range,"Hello dostoooo, Yha tumhe Har content me teen svaalo ka javab milega  1) Kya hai  2) kese hai  3) tumhare liye kyu jaruri hai  That's it.. 30 second = 60 second"
UCAuVw3mgzbpdaD0_jjcIUaw,Aivus,https://www.youtube.com/@aivus_co,0,US,1,1652,rejected,subscriber_out_of_range,"AI PM that runs projects, not just takes notes"
UCOIkCCzk0RPbJJK3_sHMydA,Saneesh PJ,https://www.youtube.com/@saneeshpj,21100,IN,68,189109,accepted,,Anesthesia and Critical Care learning simplified
UCrlQqb34Fgw59BmxANzVIAg,R Stream,https://www.youtube.com/@rtvstream1,147,IN,45,133346,rejected,subscriber_out_of_range,"R-stream – Explaining Today, Empowering Tomorrow.  R stream is an explainer channel dedicated to making complex topics simple, engaging, and easy to understand."
UCAgVQco2rn4HMbDkMvQWIUw,AIBoost,https://www.youtube.com/@aiboost9,2,,1,5,rejected,subscriber_out_of_range,
UCytSP0M0Jdnw6qIy3Y-nTig,NewsX Live,https://www.youtube.com/@newsxlive,1600000,IN,102712,607120934,rejected,subscriber_out_of_range,"NewsX - News Not Noise delves into national and international issues with in-depth analysis. We offer more than just daily headlines, aiming to empower viewers "
UCLF6ZhuAuhOA98UwZgDkQ2Q,IMPACT FOUNDATION,https://www.youtube.com/@impactfoundation,2230000,IN,8471,324945499,rejected,subscriber_out_of_range,"For the last 30 years, IMPACT FOUNDATION has been organizing IMPACT (A 3 day Soft Skills Training Programme for Students and Unemployed Youth). Training is prov"
UCY3K5KpHpALhyLml3RhF65A,Bala Latha Madam,https://www.youtube.com/@balalathamadam,1360000,IN,18406,881087098,rejected,subscriber_out_of_range,"""Welcome to Bala Latha Madam – your trusted guide on the journey to UPSC success!  Led by Smt. Bala Latha Mallavarapu, former Deputy Director, Ministry of Defen"
UCZV37JiFXKZEbX3McbNxAmA,Great Thinkers TV,https://www.youtube.com/@greatthinkerstv,628,MY,159,1259775,rejected,subscriber_out_of_range,
UCXxVO0heTGYShcRtEisQzzw,Ai_with_agilen,https://www.youtube.com/@agilen25,1410,,52,75819,accepted,,🤖 Non-Tech guy figuring out AI. 💡 Learning every day & sharing it all in simple Tamil.  
UCtCTOT7yHDsB5Au4Kob-aRw,SmartStack,https://www.youtube.com/@smartstack-yt,101,DE,24,22084,rejected,subscriber_out_of_range,"Stop paying for a brain that isn't yours. 🧠🔓 Most AI companies want you locked in a ""subscription cage""—censored, monitored, and expensive. At SmartStack, we ta"
UC9l_xx_NMpGw3htGvQB7QJQ,Budget AI Tools,https://www.youtube.com/@narzedziaprzyszlosci,24,PL,82,12863,rejected,subscriber_out_of_range,"Welcome to Budget AI Tools! I am a 71-year-old creator proving that you don't need expensive software to succeed online. On this channel, I review affordable AI"
UCqhZ08YR9b_t9dVDhBz8vBA,AI logo designer | branding,https://www.youtube.com/@ailogodesignn,0,,8,912,rejected,subscriber_out_of_range,
UCibEcNJENpWRshGjcfMndcw,Gradient Flow,https://www.youtube.com/@gradientflow,6580,US,557,1574980,accepted,,"Gradient Flow presents a rich array of high quality content on data, technology and business, with a focus on machine learning and AI. Named by Coursera as one "
UCwgLHfLyoKqkjRkN0XCLGzA,UnicornFluff,https://www.youtube.com/@unicornfluff0732,13,,40,26183,rejected,subscriber_out_of_range,
UCMQtb-MvXRx0-ZAAk2SF3RQ,Swaas Academy,https://www.youtube.com/@swaasacademy,48,IN,44,22330,rejected,subscriber_out_of_range,
UCoMdktPbSTixAyNGwb-UYkQ,Sky News,https://www.youtube.com/@skynews,9270000,GB,74913,5821778417,rejected,subscriber_out_of_range,"The full story, first.  Download the Sky News app:  https://qrcode.skynews.com/skynews/appdownload"
UCYHK_YUYSgdBiIev3JcFKhA,MOH Life,https://www.youtube.com/@mohh_life,60,US,87,57208,rejected,subscriber_out_of_range,"Curious about the future of AI? You've landed in the right space! Welcome to moh_life, where MOH transforms complex artificial intelligence concepts into engagi"
UCf3dc-Y3k5vBTCVpPCAfG6g,Tube Sensei,https://www.youtube.com/@tubesenseiofficial,888000,IN,102,57261364,accepted,,"The world has changed, but our education system hasn’t. Tube Sensei exists to fix that.  We’re building India’s leading online institute for Content Creation Bu"
UCnY3k7IrZD8aoV-u0AvFIHw,Тагир Арсланов,https://www.youtube.com/@tagirarslanov,188000,RU,297,54863490,accepted,,"Подкаст о саморазвитии, психологии, бизнесе, науке и не только. Здесь я говорю с интересными и успешными людьми.   ▶︎ Мой Boosty c эксклюзивным контентом → http"
UC_x5XG1OV2P6uZZ5FSM9Ttw,Google for Developers,https://www.youtube.com/@googledevelopers,2650000,US,6024,354557718,rejected,subscriber_out_of_range,"Subscribe to join a community of creative developers and learn the latest in Google technology — from AI and cloud, to mobile and web.  Explore more at develope"
UCSPEjw8F2nQDtmUKPFNF7_A,NHK WORLD-JAPAN,https://www.youtube.com/@nhkworldjapan,3530000,JP,1691,103496652,rejected,subscriber_out_of_range,"NHK WORLD -JAPAN is the international broadcast service of NHK, Japan's sole and one of the biggest public broadcasters in the world. NHK WORLD-JAPAN provides l"
UC2JZ4yHmE5PKUYkJ-bW6ACg,Adam.Digital,https://www.youtube.com/@adamdigital,163000,SG,1233,24241218,accepted,,The Leading Voice in AI Education for Modern Businesses.  We bridge the gap between complex AI technology and practical business growth. Join 2.2 Million+ profe
UC3nlFLIgjxdxntXCZstAEVA,Anu Sharma,https://www.youtube.com/@anusharma02,49000,,152,5191799,accepted,,"Hey, I'm Anu Sharma and I create content around AI, software engineering, development, no-code tools, and productivity.     This channel is me sharing the knowl"
UCOlK94cBq34OT-RlfXzEvUQ,ВНУТРИ СЕБЯ,https://www.youtube.com/@vnutri_,63900,RU,506,5399453,accepted,,"Всем привет! Меня зовут Анастасия Павлова, я создатель и ведущая этого канала. Здесь мы ведем глубокие разговоры для тех, кто любит размышлять и искать ответы. "
UCZ_QGLUOL9GZdxWLGZnPj3A,Marlon Roldan ,https://www.youtube.com/@marlonofficial2,662,,180,59696,rejected,subscriber_out_of_range,"Helping you navigate the world of AI - I cut through the noise to bring you the most practical, high-leverage AI tools and strategies for business and personal "
UCOslW-dnzcB400C4Wmy6HIw,Clario News,https://www.youtube.com/@clarionews,108,US,109,77346,rejected,subscriber_out_of_range,"🌍 Clario News | Clear. Fast. Global. About the Channel: Welcome to Clario News, your premier destination for high-impact global journalism. We deliver the world"
UCQIcMFWadCFnDV40TGwOKXg,Vinayak Ai,https://www.youtube.com/@vinayakaii,8,IN,1,42,rejected,subscriber_out_of_range,"Hello, my name is Vinayak, and I discover and experience new AI tools, saving precious time in my daily life. I have over three years of experience with AI tool"
UCPXIqIHgno5QLyEtnNdkJQQ,dani / AI News & Creative,https://www.youtube.com/@danioff_en,11,JP,71,4643,rejected,subscriber_out_of_range,"dani / AI News & Creative  Your daily 30-second AI news briefing. Stay ahead of the curve with the latest AI breakthroughs—delivered in a high-speed, 30-second "
UCSpQJvQOMOxqyKvWva-Etlw, Elena Nisonoff,https://www.youtube.com/@elenanisonoff00,105,US,59,9083,rejected,subscriber_out_of_range,"“Welcome to Elena Nisonoff’s official channel! ✨ Subscribe for amazing videos, lifestyle content, fun moments, and more. Don’t forget to turn on the notificatio"
UCrYpceU8cvXNSqaiYC-8hJA,Satya Hindi सत्य हिन्दी,https://www.youtube.com/@satyahindi,3680000,IN,36005,1702162706,rejected,subscriber_out_of_range,"Satya Hindi YouTube Channel is a part of News Analysis website satyahindi.com, founded by eminent Indian Journalists Ashutosh, Qamar Waheed Naqvi and Shailesh K"
