channel_id,name,url,subscribers,country,videos,views,status,reject_reason,description
UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS,https://www.youtube.com/@mbcnews11,6180000,KR,386132,28895901244,rejected,subscriber_out_of_range,"MBC 뉴스 공식 유튜브 채널입니다. 시청자 여러분의 의견과 제보를 항상 기다립니다.  세상과 소통하는 시간, MBC 뉴스와 함께 하세요!"
UC0TkWPWPAFft1VdwHD778jg,The Digital Junction,https://www.youtube.com/@thedigitaljunctionrpr,193,IN,100,18531,rejected,subscriber_out_of_range,The Digital Junction is your one-stop destination for professional digital services and career-building training programs.  We specialize in: 🌐 Website Design &
UCjVoMCWoHnbLWukHbrHrzvQ,totallyrealnews,https://www.youtube.com/@totallyrealnews22,55,,235,74839,rejected,subscriber_out_of_range,
UCDbI1f2nh86S9Np8EJT_S2g,Everyone Needs A Samwise,https://www.youtube.com/@everyoneneedsasamwise,4,,46,2242,rejected,subscriber_out_of_range,Welcome to Everyone Needs A Samwise — where AI meets imagination and time travel gets a comedic twist. Follow Sam (and his wild little sidekicks) as they accide
UCtFQDgA8J8_iiwc5-KoAQlg,ANI News,https://www.youtube.com/@aninewsindia,9530000,IN,153576,7293417465,rejected,subscriber_out_of_range,"Welcome to official channel of ANI. Powered by South Asia's leading news agency, ANI News on YouTube brings you the latest news round the clock.  ANI is providi"
UCYfx-pj3diRhIOxhW5TDfOw,SADGA STUDIOS ,https://www.youtube.com/@sadgastudios,114,,30,29355,rejected,subscriber_out_of_range,"🎬 Welcome to SADGA STUDIOS 🎬 –  Where Every Frame Tells a Story!  Step into the world of visual storytelling! We bring you original short films, engaging storie"
UCfJT_eYDTmDE-ovKaxVE1ig,Kevin Stratvert,https://www.youtube.com/@kevinstratvert,4290000,US,1300,676327678,rejected,subscriber_out_of_range,"Learn AI, productivity tools, and modern software with fast, step-by-step tutorials.  From tools like ChatGPT (OpenAI), Claude (Anthropic), Google Gemini, and M"
UC9l7k2zxXB1h8subBOv7j9A,Rohail ur Rehman ,https://www.youtube.com/@rohailurrehman131,18,,8,13737,rejected,subscriber_out_of_range,
UClvNxMMKqA8LsGo_xGSRqUA,Digital High School ,https://www.youtube.com/@digitalhighschool1,7,,16,2825,rejected,subscriber_out_of_range,"👉 Become a YouTube Manager & AI Content Creator in just 6 months A structured 6-month live mentorship program where you’ll learn how to build, manage, and monet"
UC24s0XKVUFsd1fAnz0b4RIg,FutureYTX,https://www.youtube.com/@futureytx,0,IN,9,1968,rejected,subscriber_out_of_range,India ka #1 Hidden AI Tools Channel Students aur Creators ke liye Har hafte nayi Secret AI Tools 🚀  Subscribe and join the future with FutureYTX 🔥  
UC5T7D-Dh1eDGtsAFCuwv_Sw,7NEWS Australia,https://www.youtube.com/@7news,2200000,US,41026,1445914067,rejected,subscriber_out_of_range,"7NEWS is Australia's most-watched news service, delivering breaking news, deep analysis and stories that matter to millions across metro and regional markets ev"
UCvGHPCYYn23gQPu5wx5MblQ,Skilder,https://www.youtube.com/@skilder_ai,14,,25,3461,rejected,subscriber_out_of_range,We're developers who know the frustration of seeing powerful AI integrations fail to translate into real business value. We built skilder to bridge the semantic
UCR2z2GudM2GNeAn3keBa7LQ,Vedant Mahanta ,https://www.youtube.com/@vedantgpt,325,IN,29,19924,rejected,subscriber_out_of_range,"🎯Goal - 1000 Subscribers Till 20 June 2026  🔥 Welcome to **VedantGPT** the ultimate AI & Tech Hub!🔥  On this channel, you'll discover the latest AI Tools, Free "
UCEcEZdnUG6yHGczVAflH--g,StudyIQ Judiciary,https://www.youtube.com/@studyiqjudiciary,1280000,IN,18033,283422196,rejected,subscriber_out_of_range,"StudyIQ Judiciary is a premier educational YouTube channel that offers top-quality online education for various legal competitive exams such as Judiciary, CLAT,"
UCR2BB3M8gOCoWi4PvM2kW8A,Ak decode Ai,https://www.youtube.com/@akdecodeai,1,IN,2,0,rejected,subscriber_out_of_range,"🚀 Welcome to AK Decode AI  Yahan hum AI, Technology, Startups aur Future Trends ko simple Hinglish me decode karte hain.  🔹 Latest AI Tools Reviews 🔹 AI News & "
UC1T95qVX-_RtOMPYYwoRWLQ,AI Growth Lab,https://www.youtube.com/@muhammadtanveer-8228,50,US,73,1390,rejected,subscriber_out_of_range,"Welcome to AI Growth Lab.  This channel helps you discover the best AI tools, websites, and smart technologies that can improve productivity and help you grow i"
UCUntvB7Vk6v_CczLe2eA6gg,GenZ Money Lab,https://www.youtube.com/@genzmoneylab-j7x,3,US,4,28,rejected,subscriber_out_of_range,"Welcome to GenZ Money Lab 🧪💵  We test FREE AI tools so you don’t have to.   If you’re 13-19 and want to make money online in 2026 without showing your face, wit"
UCD4EOyXKjfDUhCI6jlOZZYQ,Eli the Computer Guy,https://www.youtube.com/@elithecomputerguy,1120000,US,1602,95833948,rejected,subscriber_out_of_range,
UCv5YT08f0FstwQWnuD9vbDQ,aurelie0105,https://www.youtube.com/@aurelie0105,526,,354,76961,rejected,subscriber_out_of_range,
UCZ-gWeoEMcI608aAPn_LPCw,FutureEdge,https://www.youtube.com/@futureedgecm,6,US,21,3190,rejected,subscriber_out_of_range,
UCKvZPJj8eorECCB7-d_kKxw,VizAcX Technology ,https://www.youtube.com/@vizacx_technology,645,IN,28,44705,rejected,subscriber_out_of_range,Driven by Vision... Powered by Action 
UCLBBtPFnStPsUhR7lYGkA5w,Tapash Roy (KSB),https://www.youtube.com/@tapashroykashiabari1996,49,,100,6633,rejected,subscriber_out_of_range,"নমস্কার, সকলকে স্বাগত জানাই আমাদের ইউটিউব চ্যানেল "" Tapash Roy kashiabari"" তে। এই চ্যানেলে প্রতিদিন  সরকারি খবর, সরকারি চাকরির খবর, পার্সোনাল ব্লগ,কমেডি ভিডিও, "
UCbxiJEmJwSBwMrk9W4hRD8Q,IowaPodcast,https://www.youtube.com/@iowapodcast,904,US,1070,391019,rejected,subscriber_out_of_range,"IowaPodcast.com is home to The Iowa Podcast, Iowa Ag Podcast, Iowa Tech Podcast and Iowa Manufacturing Podcast. We reach more than 70,000 Iowans per month and a"
UC6AExb1ONeCm7PM07jPPjDw,Hackwithsim ,https://www.youtube.com/@hackwithsim,63,,26,5436,rejected,subscriber_out_of_range,"AI tools, work hacks, honest reviews 💻 if it saves me time, I’m posting it ⏰"
UCp1QX_3b__NFb2uze-AcS4Q,Positive News 0.2,https://www.youtube.com/@positivenews0.2,43,,22,34305,rejected,subscriber_out_of_range,"🌟 Welcome to Positive News 🌟 यहाँ आपको मिलेंगी अच्छी, प्रेरणादायक, सकारात्मक और उम्मीद जगाने वाली खबरें। हमारा उद्देश्य दुनिया की अच्छी बातें, प्रेरणादायक कहानि"
UCi7Zk9baY1tvdlgxIML8MXg,CTV News,https://www.youtube.com/@ctvnews,2330000,CA,129992,2946823434,rejected,subscriber_out_of_range,"CTV News is Canada's most-watched news organization both locally and nationally, and has a network of national, international, and local news operations."
UCoZ-A7tOwLB6477pcF7Xdlg,Sadiq Ansari,https://www.youtube.com/@boost851,390,IN,25,63090,rejected,subscriber_out_of_range,Hello 
UCtmdHPiLCiktlwF7D4E87xA,Motivosity,https://www.youtube.com/@motivosity,720,US,153,9819302,rejected,subscriber_out_of_range,Motivosity is the people-first Recognition and Rewards software that unifies your company and engages your employees through gratitude and social connection.   
UC6ME_wQ1G-adIN4nxghDm-w,Education & Cricket,https://www.youtube.com/@educationcricket18,11,,4,370,rejected,subscriber_out_of_range,":  🏏📚 Welcome to Our Channel!  This channel is the perfect destination for students and cricket lovers. We bring you educational content, career guidance, exam "
UCYwBrNUOrF33dEbY2pznH2g,Tech With Gul,https://www.youtube.com/@guljabeen-zz7ep,119,PK,19,14200,rejected,subscriber_out_of_range,"🚀 Welcome to Tech With Gul!  I'm Gul Jabeen, a Data Scientist, AI Product Leader, and Director of Engineering passionate about making AI simple and accessible f"
UCgXQATm41-K4k8tizLmTtdg,Srushti Says So,https://www.youtube.com/@srushtisaysso,172,IN,12,7262,rejected,subscriber_out_of_range,🎥 Welcome to Srushti Says So! Hello I talk about daily haalchaal that turn into marketing idea :)  
UCSKgOW8Pg_eZymYJyJc432g,Dainik Jagran - दैनिक जागरण,https://www.youtube.com/@dainikjagran,10900000,IN,108754,4843712847,rejected,subscriber_out_of_range,Jagran.com एक प्रमुख ऑनलाइन हिंदी समाचार Website है जो जागरण प्रकाशन लिमिटेड की डिजिटल इकाई जागरण न्यू मीडिया के बैनर तले संचालित होती है और हिंदी-भाषी पाठकों क
UC-rVboU-rfgaTHhcoE79nHQ,Queez,https://www.youtube.com/@queezquiz,5,GR,209,395,rejected,subscriber_out_of_range,Think you're smart? Let's find out. 🎯  🧠 Quick quizzes to test your knowledge 💡 Mind-blowing facts you never knew  One question. Four choices. Can you beat the 
UC1sv8XOUNmTGTFUGR4u5Ipg,Code & Calm,https://www.youtube.com/@aitytech,34,JP,150,49571,rejected,subscriber_out_of_range,
UCOXvHB-wIjBfFFAwv-49y9A,Everything AI,https://www.youtube.com/@everythingai-n1s,2,,241,809,rejected,subscriber_out_of_range,Dark Surf by ACAE — coastal dark streetwear. Built for the darker side of the coast. Shop: acae.life  
UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,https://www.youtube.com/@pbsnewshour,5290000,US,61129,3109588218,rejected,subscriber_out_of_range,"Watch PBS News for daily, breaking and live news, plus special coverage. We are home to PBS News Hour, ranked the most credible and objective TV news show. "
UCSUGyg90Fbl8wxLPo14dU9w,AI as is,https://www.youtube.com/@ai-as-is,583,US,110,138523,rejected,subscriber_out_of_range,"AI news, Interviews, trends and voices that matter, all in one feed. "
UCPMAdU6S8YMKGBsagd6QTnQ,Nidhi Kumari,https://www.youtube.com/@nidhikumari-o8r6z,118,,59,27126,rejected,subscriber_out_of_range,“🚀 0 se earning sikha rahi hu 🚀 Freelancing | Real talk | No bakwas” “Helping you earn online 💸 Freelancing | Skills | Growth”   Our goal: Turn your Hard Work i
UCJMcrMgbhBjqHybY3SDrHtg,Apex Feed,https://www.youtube.com/@apexfeed-j3w,0,,2,48,rejected,subscriber_out_of_range,
UCJjOUcWR0o2vdfdKOpfkv8A,Tanay Kothari Clips,https://www.youtube.com/@tanay.kothariclips,127,,97,202410,rejected,subscriber_out_of_range,"👇 For entrepreneurs, startups, and business owners. Stop typing, start flowing. With Wispr Flow AI, use your voice to type.  Official Fan Page for CEO of Wispr "
UCbiqJ4eCklmBJ7Y5DE5DFgw,AIDiscoverIes,https://www.youtube.com/@aidiscoveries-q5b,7,US,12,290,rejected,subscriber_out_of_range,"Welcome to a channel focused on the future of AI, jobs, money, and global change.  Here, we break down how artificial intelligence is transforming the world—res"
UC6Oj8FNuH4KCO4MaBSBOBqQ,Work Space Talk Show,https://www.youtube.com/@workspacetalkshow,46,US,44,11297,rejected,subscriber_out_of_range,"The Work Space Talk Show covers the people, projects, and decisions shaping commercial real estate today. From ownership and property management to construction"
UCG6-de1mBBebcA4zI3HLRXQ,DevWithRon,https://www.youtube.com/@devwithron,1,,2,16,rejected,subscriber_out_of_range,
UCAV7mFPYjJsaLbxm2MOo7eg,Mohamed Aziz ben Romdhane,https://www.youtube.com/@zizoobenromdhane2251,0,,6,150,rejected,subscriber_out_of_range,
UCl7Ise0BWIeyI_wc_pIZiww,Steven Tielen,https://www.youtube.com/@steventielen2000,2,,25,3325,rejected,subscriber_out_of_range,Free AI tools I use to save time and create content
UCZztYQ92spDvATheH0l0f_g,Tech Bluster,https://www.youtube.com/@techblusterx,9,IN,12,14864,rejected,subscriber_out_of_range,"Welcome to Tech Bluster — your destination for smart tech content, easy tutorials, honest reviews, tips & tricks, unboxing videos, AI tools, cybersecurity aware"
UCsZZtqs1ReDaI11wq0t0kJA,__beginnerscode__,https://www.youtube.com/@__beginnerscode__3584,890,GB,169,1335038,rejected,subscriber_out_of_range,Since August 2020 I've been teaching myself how to code. I started learning Python and have also been learning Django to create websites. I found YouTube was ve
UCBwhHPBBxjUoTCMD90KQU3g,Observe AI,https://www.youtube.com/@observe_ai,13,,351,19417,rejected,subscriber_out_of_range,"Daily AI news, breakthroughs, and tools.  Observe_AI covers everything happening in artificial intelligence right now: new model releases, AI research breakthro"
UCSMnaRiYnrAAc1DKPk-NGEA,AI Ed Automations,https://www.youtube.com/@aiedautomations,2,,10,113,rejected,subscriber_out_of_range,AI for business owners⚡ Consulting + free tools💡 Start using AI today→ ai-ed.app
UC3uJIdRFTGgLWrUziaHbzrg,NDTV Profit,https://www.youtube.com/@ndtvprofitindia,1630000,IN,62855,726736508,rejected,subscriber_out_of_range,NDTV Profit is a multi-platform news network powered by an integrated newsroom.         ------------------------------------------------------------------------
UCh_g-B_GFf5v3Fg8ne-gY5g,Pvn vlogs 2328,https://www.youtube.com/@pvnvlogs2328,103,,59,21845,rejected,subscriber_out_of_range,"Hi everyone, welcome to my new YouTube Community. Now you can post on my channel too. To get started, tell me in a post what you'd like to see next on my channe"
UCkHf-C3Rb734PNNeWkLiRkA,AI Tools Daily,https://www.youtube.com/@aitoolsdaily-g1t,1,,8,498,rejected,subscriber_out_of_range,"Welcome to AI Tools Daily!  We explore the latest AI tools, automation software, productivity apps, and emerging technologies that can help you work smarter, sa"
UCjek0czV4o_Nh36yT3k2Lmw,Beyond 2050 AI,https://www.youtube.com/@beyond2050ai-b8c,0,,6,474,rejected,subscriber_out_of_range,"Welcome to FutureTech Africa, where we explore the future of technology, artificial intelligence, smart cities, futuristic gadgets, and innovation across Africa"
UCLaaXN4fCWtx1o6h20-nlgg,Career Builder HQ,https://www.youtube.com/@careerbuilderhq,51,,146,32250,rejected,subscriber_out_of_range,"Tired of vague career advice? I'm Tyler a former recruiter helping you get hired with real-world tips, mock interviews, resume strategies, and career truth stor"
UCZFMm1mMw0F81Z37aaEzTUA,NDTV,https://www.youtube.com/@ndtv,15800000,IN,281004,8809926560,rejected,subscriber_out_of_range,"NDTV is one of the leaders in the production and broadcasting of un-biased and comprehensive news, live news and entertainment programs in India and abroad.   N"
UC4uqG9gslrNQpOfLB5sHJHA,Tech Fact Zone,https://www.youtube.com/@techfactzone-v1d,4,US,3,1574,rejected,subscriber_out_of_range,"Welcome to Tech Fact Zone!  Discover amazing AI tools, future technologies, science facts, and mind-blowing innovations from around the world.  New Shorts every"
UCxEN0i81e2tpUz-wLEBFamQ,Maybe Worth Building,https://www.youtube.com/@maybeworthbuilding,41,,8,1805,rejected,subscriber_out_of_range, 
UCMRqYbsD5wBlvyWOIreh5Ew,Tech Krishna,https://www.youtube.com/@officialtechkrishna,97,IN,29,10063,rejected,subscriber_out_of_range,🚨 The Future Of Technology Starts Here — Subscribe Now And Stay Ahead Of 99% Of People! 🚀⚡ Founder & Ceo of JKY Industries 
UC2wBmqiOrDKXY1km3KmsMWA,AI Daily Tricks ,https://www.youtube.com/@aidailytricks-k8e,0,,1,12,rejected,subscriber_out_of_range,"Welcome to AI Daily Tricks! Discover the best free AI tools, websites, ChatGPT tips, productivity hacks, and tech tricks every day. Learn smarter, save time, an"
UCfRGpqju_X9mmsKGN-CmKxQ,Mr Docs,https://www.youtube.com/@mrdocss,298,BD,111,109280,rejected,subscriber_out_of_range,"Mr Docs explores real crimes, unsolved mysteries, and the darkest sides of human nature through cinematic 3D documentaries in English."
UCyUGpBXTI1EXm1KCU18J9wg,AI Craftr,https://www.youtube.com/@aicraftr,9,,2,0,rejected,subscriber_out_of_range,"AICraftr — Crafting Smarter with AI 🚀  Welcome to AICraftr! 🤖 We simplify AI tools, ChatGPT prompts, automation workflows, and productivity hacks to help you le"
UCvJJ_dzjViJCoLf5uKUTwoA,CNBC,https://www.youtube.com/@cnbc,4160000,,16058,2041208849,rejected,subscriber_out_of_range,"Welcome to the official YouTube channel for CNBC. From 'Wall Street' to 'Main Street' to award winning original documentaries and Reality TV series, CNBC has yo"
UCiqTKyI6foyaQPe8h84BQIA,Aurelia Tan,https://www.youtube.com/@aureliatan,618,US,578,538875,rejected,subscriber_out_of_range," Watch me find a job   📍 Austin, TX Hello! Welcome to my Channel :)   I study my content analytics to fine-tune my filming, editing, and scripting.   400 subscr"
UCiiOkjtPdPCh7V9MODJUfBQ,Bytes Behind,https://www.youtube.com/@bytesbehind,18,,23,28806,rejected,subscriber_out_of_range,"Go Behind the Bytes. 🔍 Breaking down system design, architecture & the engineering designs that scale."
UCh3tVKEbqSf6Pr_p08qAfJA,The Lab of AI,https://www.youtube.com/@thelabofai_official,59,PK,133,23019,rejected,subscriber_out_of_range,🤖 Welcome to the World of AI!  What you'll get here: ✅ Latest AI Tools & Updates ✅ Viral AI News & Trends  🔔 Subscribe & hit the bell icon — so you never miss a
UCu88s6MQ3fPu2TRGk-F-vvQ,Creator Mohit,https://www.youtube.com/@creatormohit-h3n,27,,31,10966,rejected,subscriber_out_of_range,"Welcome to my channel! 🚀 Yahan aapko milenge naye-naye apps, useful websites, AI tools, editing tricks, Instagram tips aur amazing tech hacks. 📱✨ Har video mein"
UC1_3hjly2bk9HTEnvfaRCuA,SKY-CLIPS,https://www.youtube.com/@skyclips-r7k,23,IN,36,12611,rejected,subscriber_out_of_range,"🚀 Master AI in 30 seconds! Welcome to your ultimate hub for the absolute best AI tools, hidden websites, and daily productivity hacks. We break down complex tec"
UCYwRifd9rEsrm94l1mJ1kNw,FutureDecoded,https://www.youtube.com/@futuredecoded-p2w,0,,1,0,rejected,subscriber_out_of_range,"Welcome to Future Decoded — your gateway to the world of tomorrow.  We explore how technology, AI, innovation, and human thinking are shaping the future. From g"
UCcqMOzeGHvzm0R8ErTyL0KA,Mr True Truth,https://www.youtube.com/@factchecker-r6z,19,,217,42181,rejected,subscriber_out_of_range,Fact Checker don't be spreading misinformation around me thank you
UC64A-bbH15b5kN5A32CErOA,10 News,https://www.youtube.com/@10newsau,1120000,AU,22557,903217546,rejected,subscriber_out_of_range,"The official YouTube page for 10 News. News from home and abroad, delivered daily. Tips: tips@networkten.com.au "
UCzgRYUMu9wasOC57EVrWdmA,Ujjwal Pandey,https://www.youtube.com/@iamujjwalpandey,145,IN,26,26178,rejected,subscriber_out_of_range,"Purpose: Simplifying AI & FutureTech to help people become legends through Biz Growth, AI-powered Execution & unstoppable results 🔥  Hi, I’m Ujjwal Pandey - You"
UCpZlZsBdLjp8fItCC-6eD1Q,Career Jam,https://www.youtube.com/@careerjam,168,AU,63,10521,rejected,subscriber_out_of_range,AI is reshaping and replacing careers at a pace that can feel overwhelming and most of the content out there isn't helping. Career Jam cuts through the noise wi
UCOVOzQcq-tB4dwrmKgoVq5Q,Hive Mind,https://www.youtube.com/@hiveminderpro,18,LK,20,5116,rejected,subscriber_out_of_range,"Welcome to Hive Mind. Cut through the AI hype and learn how to actually build.  I’m an AI Engineer, and this channel is dedicated to the mechanics of making AI "
UC6MHodbtxuXE8gGx35umT8w,BotPenguin,https://www.youtube.com/@botpenguin,816,US,261,145958,rejected,subscriber_out_of_range,"Empower your business with BotPenguin, the intuitive AI chatbot builder.  Omnichannel Engagement:  Reach your customers wherever they are with chatbots that sea"
UCJ7zKFwMp_5Rwsv3e4W5cPA,AI Bytes,https://www.youtube.com/@aibytesnews,0,,4,1242,rejected,subscriber_out_of_range,TG - t.me/aibotada 
UCsDxTVXv_z63NiTMXKqyw9g,KryptoMindz Technologies,https://www.youtube.com/@kryptomindz,247,,1271,39512,rejected,subscriber_out_of_range,"At KryptoMindz, we build Secure, Scalable & Innovative solutions using emerging technologies with great passion and dedication. "
UC9BNgawzpyhTG9sN-8PZ7kQ,RamTecAI Academy,https://www.youtube.com/@ramtecai,94,IN,77,2498,rejected,subscriber_out_of_range,"Welcome to RamTecAI  Hi, I'm Ram, a DevOps & Cloud Architect with 17+ years of industry experience in DevOps, Cloud Computing, AI, and Digital Technologies. Ove"
UCNAMCS2L95kMqTsUke-heFw,Dominic Capaci,https://www.youtube.com/@dominiccapaci,29,,12,11124,rejected,subscriber_out_of_range,Claude Code Connoisseur 🤖 Software Engineer / Vibe Coder Building AI solutions So You Don't Have To🤝  
UC7xU4TUin5xnj-cpi-09Flw,Jay’s Tech Ops Hub,https://www.youtube.com/@jaystechopshub,15,,9,337,rejected,subscriber_out_of_range,"Welcome to JaysTechOpsHub!  I’m MJ, a SAP Major Incident Management expert. On this channel, I bridge the gap between human expertise and machine intelligence. "
UC117cAA7Ie9s-g0hJ1-ImbQ,Ai-Horizons,https://www.youtube.com/@ai-horizonsofficial,44,US,73,6293,rejected,subscriber_out_of_range,"Welcome to Ai-HorizonsOfficial!  At Ai-HorizonsOfficial, we explore the cutting edge of artificial intelligence and technology. Our mission is to guide you thro"
UCCEhRVrzt5siM_-_LP7kmOA,ATA Next Edge,https://www.youtube.com/@atanextedge,13,IN,178,15813,rejected,subscriber_out_of_range,"Welcome to ATA Next Edge — your definitive hub for AI, Technology, and Future Trends. We decode cutting-edge breakthroughs in artificial intelligence, automatio"
UCOmlSlqQxjB5g8fTeGtM4HQ,Hasnain Zafar Baloch,https://www.youtube.com/@hasnainzafar1999,462,MY,430,52121,rejected,subscriber_out_of_range," I'll be discussing various aspects of Technology Enhanced Learning, drawing from both theoretical knowledge and personal experiences. Additionally, I'll be sho"
UCNnoAviNxD8ZDbDbvEEQWiQ,   AI Growth Academy,https://www.youtube.com/@aigrowthacademy-g4u,0,,1,0,rejected,subscriber_out_of_range,"Welcome to the future of productivity. This channel covers the latest AI tools, automation workflows, ChatGPT tips, AI agents, and no-code solutions that help i"
UChpK9o3qKArcFcoKGbdsGvA,Taha Imam AI,https://www.youtube.com/@tahaimamai,209,IN,326,252424,rejected,subscriber_out_of_range,"🚀 Welcome to Taha Imam AI  Discover the best AI tools, hidden websites, productivity hacks, content creation tools, marketing resources, and tech tutorials that"
UCduKOH8t5S4B6H6wQmgDj0w,Ed Corner,https://www.youtube.com/@thisisedcorner,92,,83,123595,rejected,subscriber_out_of_range,"I'm a little bit obsessed with the world of AI Agents and Tools, so I thought I would share with the world.  "
UCSLAYCL_gm9EPCyOFmj3ElQ,workflow daily,https://www.youtube.com/@workflowdaily,1,IN,9,486,rejected,subscriber_out_of_range,"Workflow Daily helps professionals improve productivity with AI tools, workflow automation, time management systems, and business efficiency strategies.  Discov"
UCkafjvg78-hHtC9hLaABgzg,Al Tech Trends,https://www.youtube.com/@altechtrends,20,,178,13587,rejected,subscriber_out_of_range,
UCejdci3_XINaAplAxTiRE3w,BlockOrbit,https://www.youtube.com/@block_orbitt,4,,85,8213,rejected,subscriber_out_of_range,📊 Crypto market signals 📈 Charts & momentum ⚡ Quick insights 
UCVn4DAbIvM0huIvIBPeRVhQ,Total Authority,https://www.youtube.com/@total-authority,45,,108,12610,rejected,subscriber_out_of_range,Helping businesses earn visibility and authority inside AI... 
UCScbc1x6KKvT9ekFC44zBuA,VIKRAM WITH AI,https://www.youtube.com/@vikramwithai,4,,8,1755,rejected,subscriber_out_of_range,
UCyEWgz1KauQaeg5t-2KsU6Q,Spark Pulse,https://www.youtube.com/@sparkpulse-io,10,,54,1666,rejected,subscriber_out_of_range,"Master the Pulse of SaaS. Turn Updates into Insights. 🚀  In the fast-paced SaaS world, a single release note can signal a massive market shift. Sparkpulse.io tr"
UCN9LVIOjzZ9c7Fa_2fOtKoQ,Sell Online With Beri,https://www.youtube.com/@sellonlinewithberi,597,,49,56364,rejected,subscriber_out_of_range,"Sell Online With Beri – Your trusted guide to start and grow a successful e-commerce business in India 🚀  On this channel, I share practical tips, tricks, and s"
UCKz__McZ3KeHmWI3jr10nHA,Mann Chauhan,https://www.youtube.com/@mannnnchauhan,124,IN,25,22534,rejected,subscriber_out_of_range,Loading…..🚀
UCPkX5_ebfH7AOrBA4HPwFqA,AI & Beyond,https://www.youtube.com/@nextgenaivedios,4,,4,107,rejected,subscriber_out_of_range,✨ AI Videos 🛠️ AI Tools & Tutorials 💡 Creative Ideas & Prompts 📈 Content Creation Tips
UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,https://www.youtube.com/@markets,3180000,US,93775,1405163538,rejected,subscriber_out_of_range,"The latest financial news and market analysis, direct from Bloomberg TV.  Visit our other YouTube channels:  Bloomberg Originals: https://www.youtube.com/@busin"
UC62ssepsH-ZAdIaawaW1O3g,CodeWithPooja,https://www.youtube.com/@codewithpoojayt,10,,12,495,rejected,subscriber_out_of_range,"Welcome to CodeWithPooja 🚀  If you want to become a confident Full Stack Developer, crack tech interviews, and learn how real-world scalable systems are built—t"
UCcZm3gdjHOaZR2YpckiVBrg,Yugansh Nagpal,https://www.youtube.com/@yuganshnagpal,9,,10,4608,rejected,subscriber_out_of_range,
UCP0FL-8oymQ2eVDSzzxK1vw,The GovCon Vet,https://www.youtube.com/@thegovconvet-805,57,,13,2206,rejected,subscriber_out_of_range,"Veteran. Builder. Documenting the work.  I spent my time in government contracting — micro-purchases, simplified acquisitions, the summits, the whole pipeline. "
UCf3LD3N6iRjWzOK1svOxewQ,Dawn B,https://www.youtube.com/@dawnscontent4u,10,,50,36973,rejected,subscriber_out_of_range,My truck and an AI that listens 🏞️
UC1o9LgF4QMPJQ312xrHFKLg,Lorenzo AI,https://www.youtube.com/@lorenzowouters,29,,21,18244,rejected,subscriber_out_of_range,"Hi, I'm Lorenzo!  I'm a 23-year-old entrepreneur who spent the last few years building an AI  business from scratch — failing, pivoting, learning, and doing it "
UCrpexjlv_nGu932Ry8igByA,Orlando bl00m,https://www.youtube.com/@orlandobl00m-m8d,3,,10,1542,rejected,subscriber_out_of_range,The cut out now @paramountmovie
UCv6oVNof-grV1pR3s83-MPw,Br3aking N3ws Ai,https://www.youtube.com/@br3akingn3wsai,0,,2,3,rejected,subscriber_out_of_range,
UCmqEW8QL2MJSa3GBGs57E1w,Wasi_The-Coder,https://www.youtube.com/@wasi_the-coder,39,,20,37586,rejected,subscriber_out_of_range,"Hey! I'm Wasiullah Everyone affectionately calls me Wasi. a B.Sc. IT student and Full-Stack Developer. On this channel, I share my journey of building real-worl"
UCp0gRCl-js5z-bnzGpTLDzg,AI Daily Hindi,https://www.youtube.com/@aidailyhindi,0,,3,5,rejected,subscriber_out_of_range,🚀 Daily AI Tools & AI Hacks in Hindi  ✓ Free AI Tools ✓ Student Productivity ✓ AI News & Updates ✓ Online Earning with AI  New Shorts Every Day.  Subscribe and 
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,https://www.youtube.com/@simplilearnofficial,6530000,US,11639,544106102,rejected,subscriber_out_of_range,"Simplilearn is the world’s leading online training provider and has helped over 15 million professionals, and corporations acquire the skills they need to succe"
UCTuMYc2H88iEwNeP9LHdijQ,creators studio99,https://www.youtube.com/@creatorsstudio99,384,US,171,287833,rejected,subscriber_out_of_range,"CreatorStudio99 – Social Media & Brand Growth Hub  Welcome to CreatorStudio99, your go-to destination for building, scaling, and monetizing your digital brand. "
UCWWSCqQgiBFteeakD8m6xiw,Gaby Clark,https://www.youtube.com/@gabyclark,71,,145,55458,rejected,subscriber_out_of_range,
UCrNKJo8P8erYKCiuKC8rzgA,MSGM,https://www.youtube.com/@msgm5538,493,PK,270,33831,rejected,subscriber_out_of_range,"Welcome to our professional freelancing YouTube channel! If you're looking to take control of your career and achieve financial freedom, you've come to the righ"
UC7pQIRZwuO8PX81v8EXw6Uw,Prospero AI ,https://www.youtube.com/@prosperoai,72,US,2,175,rejected,subscriber_out_of_range,"AI news is everywhere, but most is presented in boring, overcomplicated, or hype-driven ways. ProsperoAI focuses on making clear, actionable content about AI To"
UCTFPcmvdBmT--f-DRzQoz2A,Sanjay Ravi,https://www.youtube.com/@sanjayravi,400,,58,25403,rejected,subscriber_out_of_range,"Spent 8 Years as a GTM operator at Software Companies, now focused on 2 things  1. Building a GTM firm specializing in helping companies generate predictable qu"
