channel_id,name,url,subscribers,country,videos,views,japan_ai_score,locale_reason,status,reject_reason,description
UCl8TKf3geH19-w9Xe6xKbrQ,全人類ひまじん計画チャンネル,https://www.youtube.com/@全人類ひまじん計画チャンネル,3,,1,69,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,全人類ひまじん計画のひまじんくんです！  このチャンネルは毎週渋谷で朝まで飲んで、始発まで路上で寝て、野糞してしまうような僕が、 今ではIT起業家として仕事をし、AIに10年以上関わり、複数社のDX化を実現し、外資系企業のシステム運用にも10年以上関わって来れたAI活用法を 実際の業務にすぐ使える裏技や最新情報としてわかりやすく発信していきます！  ===========================  【ひまじんくんのプロフィール】
UCN2lrjIgk2DKx24dL2oEijw,ウォルト・ディズニーの知らない世界,https://www.youtube.com/@disney_worlddddddddddddddddddd,30,,9,1633,2,japanese_text,rejected,subscriber_out_of_range,ウォルト・ディズニーの知らない世界にようこそ！  本チャンネルではディズニーの雑学やエンタメ情報などを発信していきます！   チャンネル登録、高評価、コメントをお願いします。   このチャンネルで使用しているすべてのディズニーおよびピクサーのイメージ、映像、キャラクターなどに関する著作権、肖像権等は、すべて各権利所有者に帰属しております。当チャンネルでは、これらの素材を敬意をもって使用し、教育的および情報提供的な目的のために利用していま
UC_epGMAUp_ftNg5GIuYGxAQ,解決ドットコム,https://www.youtube.com/@解決ドットコム,78,JP,422,12365,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,ようこそ、「解決ドットコム」公式チャンネルへ。  仕事・お金・IT・生活の“困った”を、 「整理して、解決へ進める」ための実践チャンネルです。  このチャンネルは、 解決.comの記事をベースに、NotebookLMなどを活用して動画化しています。  そのため、一部音声が不自然な場合があります。 気になった内容は、ぜひ記事でもご覧ください。  また、解決.comの記事は 「読むだけ」で終わらない“アウトプット型”が特徴です。  テンプレ
UCGvpxsMVSqh7giufb2euyGg,YardWork,https://www.youtube.com/@yardworkdev,3,,3,119,1,ai_keywords:AI,rejected,subscriber_out_of_range,"YardWork sets up and manages AI agents for businesses.  Here we share practical demos, workflow breakdowns, and implementation lessons for teams that want AI agents doing real work - with integrations, approvals, launch "
UCid6EHi5MS-X_1sDz3gpSBg,ArabagentAi,https://www.youtube.com/@arabagentai,0,AE,2,15,1,ai_keywords:AI,rejected,subscriber_out_of_range,ArabAgent.ai قناة متخصصة في الأتمتة، أتمتة الأعمال، أنظمة الأتمتة، الذكاء الاصطناعي، وكلاء الذكاء الاصطناعي، AI Agents، n8n، workflows، workflow automation، no-code automation، low-code automation، managed automation، n8
UCqtKLBlLNC2Qn-ZfRPaFRZQ,OOP Coders,https://www.youtube.com/@oopcoders9377,5830,US,166,518341,0,,rejected,not_japan_ai_enough,
UCODkOkw7WmA7pA6qa4csdJw,Aspyre With Abhijay,https://www.youtube.com/@aspyrewithabhijay,55400,US,250,33480024,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hi there,  if you wish to advance your career in a gen AI world, then you are in the right place!   This is a channel that aims to build an international community and help you advance in your career.   I intend to talk "
UCSDiEYlDa1t4oWq1f9G8Q2g,カクアゲブログ公式,https://www.youtube.com/@カクアゲブログ公式,90,JP,70,47890,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,\　AI×プロの編集力＝コスパ最高の集客力　/ . カクアゲブログは多業種対応のブログ代行サービスです。 ◼︎ 一般的な業界情報はAIで効率化 ◼︎ 専属ライターが御社の方針に沿って仕上げ ◼︎ デザイン会社ならではの挿絵・図解で“伝わる”コンテンツに . ▼サンプル・料金はリンクから 
UC8ABVmcHP68ytZj2I-d7WYQ,Xonald Yack - ショナルド・ヤック,https://www.youtube.com/@xonald-yack,610,JP,83,287918,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗ ║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣  ╠╗║╚╝║║╠╗║╚╣║║║║║═╣ ╚═╩══╩═╩═╩═╩╝╚╩═╩═╝  趣味程度に更新ですが、よろしくお願いします！  Xonald Yack（ショナルド・ヤック）
UCKVdny_MXZl9TVPDO9kUVkA,Figrd.,https://www.youtube.com/@figrd1,86,,62,31021,1,ai_keywords:AI,rejected,subscriber_out_of_range,"UX teardowns, PM workflows and AI design hacks. Skip the 2-week design queue - go from PRD to prototype in minutes. New videos every Tuesday."
UCGOPqpMWQjTgNB9qU6KI8Pw,りり【SNS×AI活用術】,https://www.youtube.com/@lili_sns_ai,0,,4,89,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,チャンネル登録するだけでバズります📈 初心者でもできるAI×SNS活用術を発信👩‍💻 TikTok運用100万達成者15人   
UCY6PGFyU8SiM9HrCVzwv5mQ,Shinka-6c,https://www.youtube.com/@shinka-6c,29,IN,4,165,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to Shinka.ai — where businesses evolve with AI automation.  This channel is focused on building real-world automation systems using tools like n8n, AI agents, and workflow integrations.  Instead of theory, we bui"
UCcvqik_5eJwEUCYoLj6_3ZA,ZAUEY (Claire Zau),https://www.youtube.com/@zauey,17600,,96,2017606,1,ai_keywords:AI,rejected,not_japan_ai_enough,vc partner by day 🚀 yapping about tech and the future 30u30 (venture capital) 229K on IG / 105K on TikTok  contact.zauey@gmail.com
UCHfzoa3b_kpBBr9mq9bVepA,やげん @AI活用,https://www.youtube.com/@yagen_ai,1,JP,98,13149,8,"country_jp,japanese_text,ai_keywords:AI/ChatGPT/Claude",rejected,subscriber_out_of_range,📲 登録すると毎日AI時短術が届くワン！仕事が楽になるテクを見逃さないでワン🐶  チワワのやげんが、今日から使えるAI活用術をわかりやすく解説するワン！  ✅ ChatGPT・Claude・Notion AI などのツール使い方 ✅ メール・議事録・資料作成を自動化するプロンプト ✅ 残業を減らす業務効率化テク  「AIって難しそう…」と思ってるあなたへ。 ビジネスパーソンが5分で使えるAI活用術を毎日配信中！  👇 チャンネル登録して
UCDM7lA9ToG9KRrFudXef7sg,ルナ【元Google社員のAIハック】,https://www.youtube.com/@runahack,7,JP,10,263,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,ルナの【AI最新情報】&【AIノウハウ5大特典】を期間限定でLINEから配布中！  弊社では企業様向けにAI開発や社内向けAI研修なども実施しておりますので、ご気軽にご相談ください。 
UCBlr2jG1onljL-gUy9bbhJw,CodingLab,https://www.youtube.com/@codinglabyt,172000,IN,213,14428309,0,,rejected,not_japan_ai_enough,"Just code, Babyyy ;-) "
UCZCb6EX7WpMTikiti7quDSg,TechStoriesOfSrinidhi,https://www.youtube.com/@techstoriesofsrinidhi,93400,IN,181,6328667,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to ""TechStoriesOfSrinidhi"". I am Srinidhi, working as Software Engineer. In this channel, I share easy-to-understand tech tutorials, coding tips, and inspiring career stories, all in Telugu!  For Collaborations: "
UCJGUFskF3mlUJfOAb6lYAiQ,Rohan Insights,https://www.youtube.com/@rohaninsights,273,IN,300,599116,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Rohan Insights - Tech, AI aur Geopolitics ki sabse latest updates,  Hindi mein. 🔥  Main Rohan Kumar hoon — ek Frontend Developer jo real duniya ki  tech aur power politics ko simple, straight aur bindaas style mein  expl"
UCyOgWfoW_qmm33grHA-A6Ng,How to Hub,https://www.youtube.com/@howtohub24,2750,US,1815,2459368,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to How to Hub – your go-to source for quick, easy tutorials and tech tips!   We specialize in solving everyday issues with short, clear video guides on popular platforms like Canva, Upwork, Midjourney, Google, Fa"
UCQA8hkAfGE49wDHhaWZ4rLg,Cristiano Macedo,https://www.youtube.com/@cristianomacedo,3020,BR,177,246305,1,ai_keywords:AI,rejected,not_japan_ai_enough,Ferramentas Incríveis para Aumentar a Produtividade Extensões secretas do Chrome Como usar o Trello Inteligência Artificial  Apps e Softwers  No canal compartilho dicas de ferramentas digitais como o tradutor simultâneo 
UCMTPVwhn8A_6VuB8Q_g38Nw,☕ Claude Code Cafe,https://www.youtube.com/@claudecodecafe,503,JP,145,103190,7,"country_jp,japanese_text,ai_keywords:AI/Claude",rejected,subscriber_out_of_range,☕ Claude Code Cafe  AI 時代のエンジニアが集まるカフェ。 Claude Code の最新情報を看板メニューに、気になる OSS やツール連携もゆるく紹介しています。  ☕ Changelog — 最新アップデートを毎日お届け ☕ Release — バージョンアップのまとめ ☕ Pick Up — 便利ツール・プラグインのレビュー ☕ Tips — 知っておくと得する小ネタ集 🥐 Blend — Claude Co
UCJz6K1YAtohGURL6gDFwldw,AIアップデートラボ,https://www.youtube.com/@botamoti_ippo,153,,48,11323,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AIに興味はあるけれど、情報が多すぎて追いきれない。 AIアップデートラボでは、最新AIニュース、注目ツール、技術トレンド、業界の変化を、わかりやすく整理して発信します。 忙しい人でも短時間で重要な動きをつかめる、AIメディアチャンネルです。 
UCN9eE3jrymht0BqHinzEiKg,Toolmodo,https://www.youtube.com/@toolmodo,20,US,81,5880,2,ai_keywords:AI/ChatGPT,rejected,subscriber_out_of_range,"Welcome to your go-to destination for AI tools, ChatGPT tutorials, AI automation, productivity hacks, and the latest trends in artificial intelligence.  This channel makes AI simple, practical, and easy to understand for"
UCBqvCmq1WPZfLNuW3_xBf6A,THE COSMOS : 宇宙の特異点,https://www.youtube.com/@cosmos_singularity,37,,392,107664,2,japanese_text,rejected,subscriber_out_of_range,UFO・未確認飛行物体の衝撃映像
UCvzCB3NLA2c43CWfhEcEAzg,RTA: The Fleet Success Company,https://www.youtube.com/@rtafleet,1050,US,806,2867030,0,,rejected,not_japan_ai_enough,"With more than 45 years of fleet experience, RTA is the leader of the new movement in fleet: Fleet Success. On our channel, we share product updates, industry news, clips from our podcast, The Fleet Success Show, and bus"
UCQ8rQLT4GP2KavuxE9lklkQ,Neo Life Lab,https://www.youtube.com/@neo_life_lab,7,,39,9080,2,japanese_text,rejected,subscriber_out_of_range,Neo Life Labへようこそ。  このチャンネルでは、 「生活を少し良くする知識」を1分でわかりやすく発信しています。  副業・お金・ライフハックを中心に、 将来的にはゲーム・キャンプ・音楽など、 “好きなことを楽しみながら生きるためのヒント”も発信予定。  忙しい毎日でも、サクッと学べてすぐ行動できる内容をお届けします。  知らないと損する情報を、シンプルに。  ▼こんな人におすすめ ・副業を始めたい ・お金の知識を増やしたい 
UC_wUwdem4aZTukC1Llv6FwQ,AIを5分で,https://www.youtube.com/@ai_5min,13,JP,21,10490,8,"country_jp,japanese_text,ai_keywords:AI/生成AI/ChatGPT/Claude",rejected,subscriber_out_of_range,■ チャンネル「AIを5分で」へようこそ ─ AIの“今”を、5分で。 ─ ◆ このチャンネルでお届けすること ChatGPT、Claude、Gemini、GitHub Copilot、Azure AI Foundry── ビジネスと暮らしを変えるAIの最前線を、毎週「5分」でキャッチアップ。 専門用語は最小限。図解スライド＋ナレーションで、 ニュースの背景・意味・自分への影響まで、サッとつかめます。  ◆ こんな方におすすめ ✅ AI
UCnD2e45Ex1Anfe1CT0q-PKQ,WiKi4What 元知识学前班,https://www.youtube.com/@wiki4what,86,JP,9,678,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,Wiki4What ——「元知识学前班」。  这是一个 AI 时代的频道，但我们不教你怎么用某个工具、点哪个按钮。我们做的事，发生在你正式「开学」之前。  不管你想自学什么——一门编程语言、一门外语、一个 AI 工具、做自媒体、胜任一个新岗位，甚至插花、茶艺、书法——满世界都有海量教程和视频，还有 AI 随时能当你的私人老师。自学，从没像今天这么容易。  可很多人一上来就卡住：那些教程默认你早就懂的底层概念、那块贯穿整个领域的「元知识、
UCJ58gf5IWdAdhPe6212M1pw,MATLAB TECH,https://www.youtube.com/@matlab_tech,207000,US,637,9109794,1,ai_keywords:AI,rejected,not_japan_ai_enough,"🎯 Matlab Tech | AI , SaaS, Tech  Review Channel  Matlab Tech is a US-focused tech media channel specializing in AI & SaaS software, and automation tools for modern businesses.  We act as a product discovery channel for s"
UCzpKL9-qfowjGTUHY1_VDlw,Harry Harry,https://www.youtube.com/@harry-biz,8,,53,1798,2,japanese_text,rejected,subscriber_out_of_range,要約ビジネス書の極意 人気のビジネス書や成功本、自己啓発本等の要約動画 ビジネス書や成功本から学んだ法則を要約し、多くの人が成功するための秘訣と極意を教えるチャンネルです。  https://www.youtube.com/@harry-biz/videos  
UC70TAuJVqmRoTbJvJ1kaznw,LocalAIGrowth,https://www.youtube.com/@localaigrowthhq,5,,6,629,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Helping local businesses automate lead capture, follow-up, and customer communication with AI.  We build practical AI systems using n8n, automation workflows, and modern AI tools to save time and generate more revenue.  "
UCu1ZMLJ80Xz8EU5EJeaPwqg,ちょっと気になる話題の宝庫,https://www.youtube.com/@ちょっと気になる話題の宝庫,586,,1437,93234,2,japanese_text,rejected,subscriber_out_of_range,ちまたの気になる話題の情報を調べてみました！ ブログに掲載した記事をNotebook LMで試験的に動画を作成しています。 時々誤字がある事もありますので、ご了承ください。 動画の元記事は、ブログ「ちょっと気になる話題の宝庫」に記載しています。 よろしかったらご覧ください。 
UC0MJky2Shvt0br2T12y2Zbw,茂見 | AIトランスフォーメーションの専門家,https://www.youtube.com/@cosbeincorporated,430,JP,77,157019,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,「AIって結局、ウチは何から始めればいいの？」  情報が多すぎて、何を信じればいいかわからない。 そんな経営者の方へ——このチネルだけ見れば大丈夫です。  シリコンバレー発・AIトランスフォーメーション専門のCosBEが、 経営の現場で“本当に使える”AI活用をお届けしています。  ━━━━━━━━━━━━━━━  AIを導入しない企業は、すでに差がつき始めています。  ・競合がAIで業務を効率化し、スピードで追い越してくる ・人件費の
UCiH3a9mjIqgZuNjLAbpU9Ig,Tayo Odusoga,https://www.youtube.com/@tayo_odusoga,1370,NG,119,44796,0,,rejected,not_japan_ai_enough,"In this channel you will get to learn about Graphic Design, Tech, Data Info &Infographics "
UCuU9jE4MHHEIyYMbDfUPSew,Caleb Writes Code,https://www.youtube.com/@calebwritescode,85200,US,95,4807576,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Part editorial, part informational on AI.  You’ll get commentary that cuts through the noise, backed by simple illustrations that help make sense of it all.  If you're into thoughtful takes, cool visuals, and not just re"
UC0FBv8ckxw1hrZxbUm3G7hA,Rob The AI Guy,https://www.youtube.com/@realrobtheaiguy,92700,US,482,7128785,2,ai_keywords:AI/ChatGPT,rejected,not_japan_ai_enough,"On this channel I'll be teaching you how to use AI to increase your productivity, to make more money online and overall to improve your life. If you want to stay up to date on the latest AI news, trends or learn how to u"
UClgWErUooxWg0sZ084Tl0rg,Sell It,https://www.youtube.com/@sellitsalestraining,239000,US,516,27839211,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to SELL IT – Ryan Serhant's dynamic real estate sales and marketing training platform tailored for today's business landscape.  We offer 1:1 real estate coaching, practical real estate guides, and weekly expert-l"
UCp-fG2BoOiaCtqSs0gcgaeA,ForgeFlows,https://www.youtube.com/@forgeworkflows,6,,80,8446,2,ai_keywords:AI/Claude,rejected,subscriber_out_of_range,"Modular agentic swarms for B2B ops. Downloadable n8n logic blueprints — tested, documented, yours. No SaaS. ForgeWorkflows engineers Modular Agentic Swarms — multi-step reasoning workflows packaged as downloadable n8n bl"
UC8C_YAe33-ELDRUKnQqN17w,ケンタロー　経営者のAI活用,https://www.youtube.com/@kentaro_ai_4510,7,JP,17,8602,7,"country_jp,japanese_text,ai_keywords:AI/ChatGPT",rejected,subscriber_out_of_range,「AIを使いこなせない」のは、ツールの問題じゃない。 課題が言語化できていないだけです。  ChatGPTをはじめとするAIを「何のために使うか」を整理することで、 経営者が本来使うべき時間と、人生の主導権を取り戻す。  そのための考え方と実践を、このチャンネルで届けます。  対象：経営者・個人事業主の方 ▼ 無料PDF「なぜあなたはAIを使いこなせないのか」 概要欄からLINEへどうぞ。 
UCL8LYpHYAIPGb4X5OCkQXEg,イブ🐶 | 海外AIの最前線,https://www.youtube.com/@aiイブニュース,85,JP,220,47718,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"世界のAIトレンドを、毎日分かりやすくお届け！ 当チャンネル『AIイブニュース』は、日本のメディアではまだ報道されていない「英語圏の内部リーク」を、どこよりも早く翻訳・解説するチャンネルです。  「忙しいけど、世界の最新AI情報に乗り遅れたくない！」 「日本国内の情報だけでは物足りない！」 そんな方にピッタリです。  【当チャンネルの強み・発信内容】 🔹 英語圏・中国のAIニュースを最速で翻訳＆速報 🔹 大手（OpenAI, Googl"
UCfY5ChOA-UmXObbJzsCdl3g,hiroの雑学チャンネル,https://www.youtube.com/@hiro-ug1cx,292,JP,542,468146,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,🌟 ようこそ！雑学の世界へ 🌟  こんにちは！私はhiroです。このチャンネルでは、日常生活から歴史、科学、文化まで、あらゆる領域の面白い雑学をお届けします。知識を深めたり、友達との会話のネタを増やしたり、ちょっとしたクイズで楽しんだり、ここで新しい発見ができることを目指しています。  毎週、新しい動画をアップロードしているので、ぜひチャンネル登録して一緒に楽しみましょう！あなたの「知りたい」がここにあります。コメントやリクエストも大歓
UCYw_2UT3Eyf6m_KoCYe0xAQ,AiStudy,https://www.youtube.com/@aistudy-010,5,,11,1867,5,"japanese_text,ai_keywords:AI/生成AI/ChatGPT/LLM",rejected,subscriber_out_of_range,AiStudy（アイスタディ）は、最新のAIを毎日60秒でやさしく解説するチャンネルです。  ChatGPTや生成AI、AIエージェントの新しいニュースや話題の論文を、専門用語をかみ砕いて、図解＋ナレーションでサクッとお届けします。  🤖 毎日更新／1本60〜180秒でサクッと 📄 出典は arXiv などの一次情報。事実ベースで解説 💡「結局どこがスゴいの？」が腑に落ちる構成  AIの進化についていきたい人、ニュースより深く・論文より
UCqjqvkamibWOfxBsJNbucpg,Olivia’s Deals,https://www.youtube.com/@dadshopdeals,0,,13,19,0,,rejected,subscriber_out_of_range,
UC3Gr_UNRw-fT3L7W61MGwVw,Ken Matsumoto,https://www.youtube.com/@kmatsumo2,77,JP,93,98273,3,country_jp,rejected,subscriber_out_of_range,
UCoeGOp0i2x3WvbwaYWePlRA,CAIO Connect Podcast,https://www.youtube.com/@caioconnectpodcast,112000,,263,2100577,1,ai_keywords:AI,rejected,not_japan_ai_enough,"The CAIO Connect Podcast with Sanjay Puri Join tech entrepreneur, AI expert, and mentor Sanjay Puri as he delves into the world of AI leadership. Each episode unravels the challenges and triumphs faced by Chief AI Office"
UChe_mx8SmndVzd6oDkirWWg,ヒンシツ大学│SHIFTの教育専門機関,https://www.youtube.com/@hinshitsu-univ,451,,97,25516,4,"japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,ヒンシツ大学のYouTubeチャンネルをご覧いただきありがとうございます！ 私たちヒンシツ大学は、株式会社SHIFTが培ったナレッジを言語化し体系化した教育専門機関です。 ソフトウェアテストだけでなく、IT基礎やプロジェクト管理、昨今注目の生成AIなど、『品質』を軸とした多種多様な講座を提供しています。  このチャンネルでは、企業研修の現役講師として最前線で活躍する専門家が『品質』をテーマに、 明日からの業務で使える実践的な情報や、少し
UCSN7QVDxygun1gXHgtPYD9Q,AI Future,https://www.youtube.com/@aifutureofficial01,31000,US,22,305711,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to AI FUTURE 🚀 , your gateway to the world of artificial intelligence, innovation, and next-generation technology. On this channel, we explore how AI is transforming the future of work, creativity, business, and "
UC8yHePe_RgUBE-waRWy6olw,PIVOT 公式チャンネル,https://www.youtube.com/@pivot00,3950000,JP,5223,999438303,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,ビジネス映像メディア「PIVOT」のYouTubeチャンネルです。  経営、テクノロジー、マネー、キャリア、ビジネススキルなどをテーマに、スキルセット・マインドセットを高める学びコンテンツを毎日配信しています。 PIVOTアプリでは、 「バックグラウンド再生」「ダウンロード機能」「音声モード再生」が全て無料で利用可能です。  ▼YouTubeコメントポリシーについて PIVOT公式チャンネルでは、YouTubeコメントにおける違反行為を
UCu3cCo6_PU_anhqbvCofqMw,MITASチャンネル,https://www.youtube.com/@mitas4657,564,JP,103,91013,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,経営にITをプラス。 経営とITについて幅広く発信していきます。  経営に役立つ情報として、情報セキュリティを中心としたITに関する情報を発信していきます。  見てくださる皆さんにとって何かしら参考になれれば幸いです。  チャンネル登録やコメントなどいただけると喜びます。  始めたばかりでまだまだ夢の話ですが、収益化した場合は、一部（10%程度）を寄付したいと思っております。 寄付先は未決定ですが、今のところITに関する分野と地元に貢献
UCGBuZEXyOmBf3k9HYQMomRQ,N.ist. Emptier🌙,https://www.youtube.com/@emptiern.ist.,489,JP,187,139193,7,"country_jp,japanese_text,ai_keywords:AI/ChatGPT",rejected,subscriber_out_of_range,ややや皆様こんにちは♪  　【SNS・アカウント】  🌙Discord：アカウント名：emptier 🌙Nintendo Switch：フレンドコード：SWｰ5369ｰ3477ｰ3689 🌙New 電波人間のRPG FREE!：ユーザーID：2FMSDJ4E44 🌙妖怪ウォッチぷにぷに：キャラクターコード(Emptier)：73ab9ho9  　【備考】  ・アイコン：原画：N.ist. Emptier、背景の画像：IRIAM、AI：P
UC3c5LDC0OnCHivaGq-I9qow,Alston's Shorts,https://www.youtube.com/@alstonsshorts3795,1010,US,4095,802237,0,,rejected,not_japan_ai_enough,Check out my free masterclass on how to monetize social media
UCnIjsbHegQj9ydrdcWlvUyQ,AIで自動で動画を作る工場,https://www.youtube.com/@ai_movie11,115,JP,24,1322,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCjc3PXBnHoOvVU5jaM2W_LQ,パソコンスクールモンキー,https://www.youtube.com/@パソコンスクールモンキー,388,JP,151,8358,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,こちらは、パソコンを教えてる動画となってます。Word・Excel・PowerPointを中心に教えてる動画です。  プロフィール  実績 ・マイクロソフトオフィススペシャリストワード・エクセル・パワーポイント　合格 ・パートさんから見やすいと評判になったマニュアル作成 ・毎日の作業を30分から25分に短縮させたマニュアル作成 ・2枚から1枚にまとめた物品の管理表  ー－－－－－－－－－－－－－－－－－－－－－－－－－  21歳の時に就
UCJsUZ5mAmsQaqcC0j8qxkEQ,AI実践ラボ  【ずんだもん解説】,https://www.youtube.com/@ai-jissen-lab-k8d,132,JP,134,56299,8,"country_jp,japanese_text,ai_keywords:AI/ChatGPT/Claude",rejected,subscriber_out_of_range,AIを「知る」から「使いこなす」へ。  AI実践ラボでは、最新のAIニュースをわかりやすく解説し、AIツールを実際に使って検証した結果をお届けします。 AIでできそうなことをいろいろやっていくチャレンジ動画もアップしていきます。 ■ こんな動画を配信しています ・AIニュース速報 -- 今週のAI業界で何が起きた？ ・AIツール徹底比較 -- ChatGPT vs Claude vs Gemini、どれを使うべき？ ・AI仕事術 -- 
UC18_Gz5gwMOyAF-Tr4xF7sg,樋口完治『人もAIも、動かすのは言葉だ』,https://www.youtube.com/@kanji_ai,228,,48,36247,5,"japanese_text,ai_keywords:AI/生成AI/ChatGPT",rejected,subscriber_out_of_range,こんにちは！樋口です。 このチャンネルでは、経営者や管理職の視点から 【人材育成×AI活用 で10倍動ける組織を育成する】をテーマにした 動画をお届けします。  ビジネスや個人の発信力を高める方法を解説します。  【主な発信内容】 ・仕事の解像度を高める視点の持ち方 ・ChatGPT / Midjourney / Gemini などの生成AI活用術 ・業務効率化（DX・自動化） ・成果を出すためのマインドセット  【実績】 ・生成AI導
UCnstqoU4ecvseCZv8TmTm5A,しばたく雑学,https://www.youtube.com/@しばたく雑学,65,JP,577,148916,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,💡 思わず誰かに話したくなる雑学・豆知識を毎日お届けするチャンネルです。  歴史・科学・生活・言葉など、ジャンルを問わず 「え、そうだったの！？」という驚きの知識を紹介します。  暇つぶしに見始めたら止まらない、そんなチャンネルを目指しています。  📌 こんな方におすすめ ・雑学や豆知識が好きな方 ・話のネタを増やしたい方 ・何となく賢くなりたい方  🔔 チャンネル登録で毎日新しい発見を！  #雑学 #豆知識 #トリビア #おもしろ知識
UC7Ial7vT8gwaaCgekELWq1w,脱・まよえる会社員20代30代のキャリア相談,https://www.youtube.com/@脱まよえる会社員のキャリア,0,JP,4,0,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,現役大手企業人事が本音でAI時代の転職戦略を発信 ・面接官の評価ポイント ・受かる職務経歴書 ・転職市場のリアル ・AI活用方法 学校では教えてくれない 【転職の攻略法】を発信しています。  キャリアに悩む人、詳しくはNoteへ→https://note.com/material_ai 
UCbNIC-svDbtUOH2qsLnPQPg,Hostinger Academy,https://www.youtube.com/@hostingeracademy,364000,LT,1133,42724612,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Build your future online with Hostinger Academy!  Learn to turn ideas into real websites, AI tools, and web apps - even if you've never built anything before.   We cover everything from building and selling online, to ho"
UC0RaTSmxu9yduo8yKE1Io8g,Technical Byter,https://www.youtube.com/@technicalbyter,160,IN,57,15901,1,ai_keywords:AI,rejected,subscriber_out_of_range,Technical Byter ek complete technology aur AI information channel hai jahan aapko milegi latest tech duniya ki har important update – simple Hindi language me 🔥  Aapko hamare channel par kya-kya dekhne ko milega?  📱 Mobi
UCBg1_ASMnOQF1iOXEYU0mxA,AIのひろむ,https://www.youtube.com/@hiromu_ai,238,,23,270043,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AI初心者がプロを目指します。 チャンネル登録しないと時代に置いてかれます。 僕が携わってるAIはリンクにあります！
UCy3U0dp5KMKpylqBMnmOzkg,Outlook Business,https://www.youtube.com/@outlookbusinessmagazine,24700,IN,1575,8259325,0,,rejected,not_japan_ai_enough,"A business fortnightly that covers interesting entrepreneurial ventures, strategies of established companies and key trends driving the markets.   For more, log on to: www.outlookbusiness.com"
UCJ6fbJ_1dXrkm6MX-tfNtiA,Clip Zone 4U,https://www.youtube.com/@clipzone-108,12,,26,18698,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Clip Zone   Get the latest viral clips, trending news, social media updates, motivation, facts, and internet buzz — all in one place.  ⚡ Daily Shorts 📰 Trending Updates 🎯 Fast & Engaging Content  Subscribe now and stay u"
UCBLm7Co9r3H-JpdqS2hxI2g,JailsonTech · Sistemas com IA,https://www.youtube.com/@jailsontech,206,BR,133,27109,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Sistemas de IA e automação para negócios que querem escalar sem aumentar operação.  Aqui você aprende a transformar processos manuais em sistemas reais usando n8n, IA, APIs, WhatsApp, Instagram, CRM, Docker, Cloudflare e"
UCCTAmLlY-Fns7F16cOuVI7Q,My Digital Diaries (fka My Sitecore Diaries),https://www.youtube.com/@mydigitaldiariesenglish,2190,IN,520,353066,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to My Digital Diaries - English (@MyDigitalDiariesEnglish), your go-to channel for everything Digital Experience Platforms and modern tech! Formerly known as My Sitecore Diaries, we've expanded beyond Sitecore to"
UChat7QQXRvW265J_jwpusTQ,gensuper strategy,https://www.youtube.com/@gensuperstrategy,113,HK,81,2064,0,,rejected,subscriber_out_of_range,
UCMhU46VW3GjduAyrFlPCW-w,Grace Gong,https://www.youtube.com/@gracegongceo,8530,US,1538,7600974,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hi, I am Grace Gong, ex-VC turned media entrepreneur!   🚀 Smart Venture Podcast is a weekly conversation with C/VP level big tech executives, partners at top VC funds, unicorn founders. Ranked as top 1.5% among 3.4M podc"
